,PC,PC,RA,RA,SA1,SA1,FiringRate_value,Spikes_n_items,Spikes_diff_mean,depth,Pin_Radius,Spikes_diff_time_inrange,Spikes_diff_mean_2,Spikes_diff_mean_5,Frequency
190,1,1,0,0,0,0,221.2,404,0.008966666666666666,0.31,0.3,0.0508,0.008966666666666666,0.022342857142857143,45
191,1,1,0,0,0,0,33.78,61,0.057122033898305086,1.5900000000000012,1.0600000000000007,0.285,0.057122033898305086,0.14281785714285714,35
192,1,1,0,0,0,0,65.0,116,0.030731578947368422,1.9400000000000015,0.4250000000000001,0.15120000000000003,0.030731578947368422,0.07686666666666667,65
193,0,0,1,1,0,0,12.82,14,0.15123333333333333,1.280000000000001,0.36500000000000005,0.7706,0.15123333333333333,0.3982222222222222,45
194,1,1,0,0,0,0,182.0,288,0.010708391608391607,2.1600000000000015,1.0600000000000007,0.0788,0.010708391608391607,0.02649469964664311,95
195,1,1,0,0,0,0,32.88,61,0.059328813559322034,1.5300000000000011,0.48500000000000015,0.3018,0.059328813559322034,0.14820357142857146,65
196,0,0,1,1,0,0,20.77,38,0.09363888888888888,1.370000000000001,1.3950000000000011,0.4649999999999999,0.09363888888888888,0.2346969696969697,45
197,1,1,0,0,0,0,162.8,205,0.01216551724137931,0.7600000000000005,0.5350000000000001,0.0708,0.01216551724137931,0.030329000000000002,55
198,1,1,0,0,0,0,184.0,367,0.010682739726027398,2.0300000000000016,1.470000000000001,0.0788,0.010682739726027398,0.026470718232044197,95
199,0,0,1,1,0,0,28.22,53,0.06802745098039215,0.8200000000000005,1.485000000000001,0.3418,0.06802745098039215,0.16945000000000002,25
200,0,0,1,1,0,0,91.7,147,0.021204137931034484,0.6000000000000003,1.425000000000001,0.11680000000000001,0.021204137931034484,0.05278591549295775,95
201,0,0,1,1,0,0,37.12,66,0.052084375,1.5100000000000011,0.31,0.2652,0.052084375,0.13001311475409838,75
202,0,0,1,1,0,0,55.25,93,0.035560439560439555,0.7800000000000005,1.2250000000000008,0.17320000000000002,0.035560439560439555,0.08828181818181818,45
203,0,0,1,1,0,0,54.56,55,0.03532830188679245,0.8400000000000005,0.9450000000000005,0.1806,0.03532830188679245,0.08793999999999999,75
204,1,1,0,0,0,0,65.06,97,0.030715789473684214,1.6200000000000012,0.4400000000000001,0.1504,0.030715789473684214,0.07685217391304347,65
205,0,0,1,1,0,0,12.97,15,0.15078461538461538,2.1700000000000017,0.5900000000000003,0.613,0.15078461538461538,0.3701,95
206,1,1,0,0,0,0,25.31,38,0.07963888888888888,1.2200000000000009,0.5500000000000003,0.39,0.07963888888888888,0.19957575757575755,25
207,1,1,0,0,0,0,283.0,457,0.007048791208791209,0.37000000000000005,1.400000000000001,0.051199999999999996,0.007048791208791209,0.017534513274336284,75
208,0,0,1,1,0,0,15.445,28,0.12571538461538462,2.1800000000000015,0.9000000000000006,0.69,0.12571538461538462,0.31139999999999995,55
209,1,1,0,0,0,0,25.34,44,0.07967619047619048,1.5200000000000011,1.400000000000001,0.3898,0.07967619047619048,0.19962051282051282,25
210,0,0,1,1,0,0,18.95,37,0.10198285714285717,1.6900000000000013,0.6750000000000003,0.5066,0.10198285714285717,0.25670625,65
211,1,1,0,0,0,0,53.84,95,0.03654623655913979,1.6400000000000012,0.7150000000000003,0.19060000000000002,0.03654623655913979,0.09109111111111111,55
212,1,1,0,0,0,0,34.75,50,0.0570375,0.7300000000000004,0.38500000000000006,0.28219999999999995,0.0570375,0.14271555555555557,35
213,1,1,0,0,0,0,28.55,31,0.06661379310344827,2.0900000000000016,0.8850000000000005,0.3328,0.06661379310344827,0.16656923076923075,45
214,1,1,0,0,0,0,93.8,113,0.021115315315315315,2.950000000000002,1.375000000000001,0.113,0.021115315315315315,0.05268333333333333,95
215,1,1,0,0,0,0,129.5,136,0.015164179104477612,1.1400000000000008,0.9750000000000005,0.091,0.015164179104477612,0.03730687022900763,55
216,1,1,0,0,0,0,85.1,88,0.023483720930232557,1.5200000000000011,0.6350000000000002,0.115,0.023483720930232557,0.05875662650602409,85
217,0,0,1,1,0,0,207.2,376,0.009525133689839572,0.36000000000000004,0.46500000000000014,0.063,0.009525133689839572,0.023685175202156336,85
218,1,1,0,0,0,0,188.0,365,0.010603856749311295,1.370000000000001,0.6050000000000002,0.0618,0.010603856749311295,0.026389444444444445,95
219,0,0,1,1,0,0,40.4,42,0.04699999999999999,1.2100000000000009,0.4350000000000001,0.235,0.04699999999999999,0.11755135135135135,85
220,0,0,1,1,0,0,27.44,40,0.07299473684210527,0.34,1.400000000000001,0.3736,0.07299473684210527,0.1818685714285714,5
221,0,0,1,1,0,0,29.03,35,0.06459999999999999,1.7900000000000014,0.7700000000000005,0.3172,0.06459999999999999,0.16156000000000004,85
222,0,0,1,1,0,0,35.8,48,0.05329565217391304,0.9100000000000006,1.470000000000001,0.2662,0.05329565217391304,0.13326976744186048,75
223,1,1,0,0,0,0,29.83,57,0.06649818181818183,0.47000000000000014,1.0350000000000006,0.32839999999999997,0.06649818181818183,0.16646153846153847,15
224,0,0,1,1,0,0,73.44,83,0.026622222222222224,0.6200000000000003,1.420000000000001,0.1318,0.026622222222222224,0.06653333333333332,75
225,1,1,0,0,0,0,35.4,70,0.05485294117647058,1.1900000000000008,0.5300000000000002,0.2742,0.05485294117647058,0.13671384615384613,45
226,0,0,1,1,0,0,11.21,17,0.1602,1.7800000000000014,1.375000000000001,0.7756,0.1602,0.4089666666666667,85
227,1,1,0,0,0,0,280.0,489,0.0070837782340862415,1.0300000000000007,0.8450000000000004,0.0476,0.0070837782340862415,0.017628099173553718,95
228,1,1,0,0,0,0,80.3,88,0.023744186046511625,1.270000000000001,0.4200000000000001,0.1326,0.023744186046511625,0.05904578313253012,85
229,1,1,0,0,0,0,107.94,168,0.018271084337349395,0.9100000000000006,1.0300000000000007,0.0986,0.018271084337349395,0.04553496932515338,55
230,1,1,0,0,0,0,25.25,50,0.07972916666666667,0.6300000000000003,1.400000000000001,0.39019999999999994,0.07972916666666667,0.19968444444444444,25
231,1,1,0,0,0,0,166.1,210,0.01197403846153846,1.5200000000000011,1.430000000000001,0.069,0.01197403846153846,0.029641951219512196,85
232,0,0,1,1,0,0,11.016,20,0.17832222222222224,1.9700000000000015,0.6350000000000002,0.8899999999999999,0.17832222222222224,0.45249333333333336,65
233,1,1,0,0,0,0,85.25,133,0.023496183206106868,1.7000000000000013,0.7250000000000003,0.115,0.023496183206106868,0.058775,85
234,0,0,1,1,0,0,14.83,15,0.12727692307692307,0.49000000000000016,1.2950000000000008,0.6212,0.12727692307692307,0.32611999999999997,5
235,0,0,1,1,0,0,85.06,91,0.02284719101123596,0.4200000000000001,0.8450000000000004,0.11699999999999999,0.02284719101123596,0.05666046511627907,25
236,1,1,0,0,0,0,70.1,101,0.02855151515151515,1.450000000000001,0.5900000000000003,0.1462,0.02855151515151515,0.07124791666666667,65
237,0,0,1,1,0,0,30.31,55,0.06375094339622642,1.430000000000001,0.7750000000000004,0.34099999999999997,0.06375094339622642,0.15928399999999998,85
238,1,1,0,0,0,0,35.5,47,0.05697777777777778,1.360000000000001,0.7700000000000005,0.28219999999999995,0.05697777777777778,0.1426619047619048,35
239,1,1,0,0,0,0,164.1,185,0.012067759562841531,1.6800000000000013,1.300000000000001,0.0766,0.012067759562841531,0.02977555555555556,85
240,1,1,0,0,0,0,65.44,128,0.030723809523809525,1.0000000000000007,0.7300000000000004,0.1504,0.030723809523809525,0.07686341463414634,65
241,1,1,0,0,0,0,160.9,200,0.012276767676767674,0.8100000000000005,1.1750000000000007,0.0724,0.012276767676767674,0.03044615384615384,55
242,1,1,0,0,0,0,54.44,101,0.03648484848484848,2.640000000000002,0.7050000000000003,0.1948,0.03648484848484848,0.09102499999999998,55
243,1,1,0,0,0,0,14.78,27,0.132256,0.6700000000000004,0.5400000000000003,0.6376,0.132256,0.33229090909090914,15
244,1,1,0,0,0,0,95.4,124,0.021022950819672134,0.6700000000000004,0.6850000000000003,0.1034,0.021022950819672134,0.05258487394957984,95
245,1,1,0,0,0,0,76.44,131,0.026229457364341086,1.6700000000000013,0.32,0.1316,0.026229457364341086,0.06564285714285714,75
246,1,1,0,0,0,0,69.5,74,0.028624999999999998,0.5000000000000002,1.1900000000000008,0.1498,0.028624999999999998,0.07144927536231883,35
247,1,1,0,0,0,0,105.3,170,0.019045238095238094,0.4300000000000001,0.6750000000000003,0.0924,0.019045238095238094,0.04758060606060606,35
248,0,0,1,1,0,0,16.7,26,0.11826666666666667,1.500000000000001,0.4450000000000001,0.5594,0.11826666666666667,0.30018095238095244,75
249,1,1,0,0,0,0,53.94,66,0.03655937499999999,2.660000000000002,1.385000000000001,0.1952,0.03655937499999999,0.09110491803278688,55
250,0,0,1,1,0,0,40.44,62,0.04790333333333334,1.360000000000001,0.6400000000000003,0.23779999999999998,0.04790333333333334,0.1196280701754386,55
251,1,1,0,0,0,0,45.6,60,0.04430344827586207,1.7200000000000013,0.8200000000000005,0.2166,0.04430344827586207,0.11094545454545454,45
252,1,1,0,0,0,0,127.7,201,0.015410050251256283,0.8800000000000006,1.1400000000000008,0.0834,0.015410050251256283,0.0384765306122449,65
253,1,1,0,0,0,0,14.63,29,0.13331111111111113,1.5300000000000011,0.9250000000000005,0.6664,0.13331111111111113,0.333275,15
254,0,0,1,1,0,0,162.1,188,0.012177419354838707,0.5000000000000002,0.46000000000000013,0.0772,0.012177419354838707,0.03016393442622951,75
255,1,1,0,0,0,0,74.25,137,0.02673185185185185,2.960000000000002,1.3250000000000008,0.14320000000000002,0.02673185185185185,0.06671969696969697,75
256,1,1,0,0,0,0,186.5,240,0.010563025210084032,1.270000000000001,1.0050000000000006,0.06220000000000001,0.010563025210084032,0.02634468085106383,95
257,0,0,1,1,0,0,36.1,39,0.05326486486486486,0.9800000000000006,1.1550000000000007,0.26499999999999996,0.05326486486486486,0.1332352941176471,75
258,0,0,1,1,0,0,93.56,186,0.02104239130434783,0.7900000000000005,0.4100000000000001,0.10400000000000001,0.02104239130434783,0.052602209944751385,95
259,1,1,0,0,0,0,134.8,139,0.014354744525547447,0.38000000000000006,1.440000000000001,0.08360000000000001,0.014354744525547447,0.03575671641791044,35
260,1,1,0,0,0,0,185.4,233,0.010568831168831169,0.7900000000000005,1.3650000000000009,0.0624,0.010568831168831169,0.02634824561403509,95
261,1,1,0,0,0,0,31.4,62,0.061656666666666665,2.5100000000000016,0.8900000000000006,0.31799999999999995,0.061656666666666665,0.15405263157894733,55
262,1,1,0,0,0,0,45.7,85,0.04432289156626506,1.1900000000000008,0.8450000000000004,0.2168,0.04432289156626506,0.11096249999999999,45
263,0,0,1,1,0,0,55.6,66,0.034818749999999996,1.420000000000001,0.6800000000000004,0.1792,0.034818749999999996,0.08639999999999999,95
264,1,1,0,0,0,0,26.34,49,0.07494893617021275,0.47000000000000014,0.4200000000000001,0.32799999999999996,0.07494893617021275,0.18753636363636364,15
265,1,1,0,0,0,0,221.2,312,0.008935483870967742,0.4100000000000001,1.1050000000000006,0.0524,0.008935483870967742,0.02227817589576547,75
266,1,1,0,0,0,0,126.2,242,0.0154675,0.9400000000000006,0.8150000000000004,0.0918,0.0154675,0.03855105485232068,65
267,0,0,1,1,0,0,25.19,28,0.07674615384615383,0.6700000000000004,1.3450000000000009,0.357,0.07674615384615383,0.1910521739130435,25
268,0,0,1,1,0,0,23.67,25,0.07974782608695652,0.7200000000000004,1.0450000000000006,0.39599999999999996,0.07974782608695652,0.19967000000000001,25
269,0,0,1,1,0,0,6.914,11,0.2684888888888889,1.5600000000000012,1.0250000000000006,1.3274,0.2684888888888889,0.6724666666666667,55
270,1,1,0,0,0,0,248.1,305,0.008023102310231024,0.4000000000000001,0.5550000000000002,0.049999999999999996,0.008023102310231024,0.019989333333333335,65
271,0,0,1,1,0,0,164.0,196,0.012000000000000002,0.31,0.4400000000000001,0.0704,0.012000000000000002,0.029674345549738218,85
272,1,1,0,0,0,0,121.4,142,0.016325714285714287,1.1600000000000008,0.6800000000000004,0.091,0.016325714285714287,0.040160583941605835,55
273,1,1,0,0,0,0,23.97,27,0.07992,2.490000000000002,1.2850000000000008,0.3984,0.07992,0.19987272727272726,25
274,0,0,1,1,0,0,92.56,179,0.021126553672316382,1.0600000000000007,0.6050000000000002,0.1168,0.021126553672316382,0.05270114942528736,95
275,0,0,1,1,0,0,31.83,56,0.0615074074074074,0.9900000000000007,1.0650000000000006,0.3058,0.0615074074074074,0.15378039215686276,65
276,0,0,1,1,0,0,165.9,257,0.011888627450980392,0.34,0.6000000000000003,0.0698,0.011888627450980392,0.02953333333333333,85
277,1,1,0,0,0,0,24.62,44,0.07993333333333333,2.0000000000000013,0.5350000000000001,0.3986,0.07993333333333333,0.19991282051282053,25
278,1,1,0,0,0,0,247.0,265,0.007996197718631177,0.48000000000000015,0.7850000000000004,0.051199999999999996,0.007996197718631177,0.019887692307692308,85
279,1,1,0,0,0,0,34.25,47,0.05710666666666667,2.0100000000000016,1.2650000000000008,0.28479999999999994,0.05710666666666667,0.1427904761904762,35
280,1,1,0,0,0,0,75.25,121,0.02670756302521008,0.39000000000000007,1.3250000000000008,0.1296,0.02670756302521008,0.06665172413793102,25
281,0,0,1,1,0,0,19.94,33,0.09756774193548387,1.1200000000000008,1.425000000000001,0.4705999999999999,0.09756774193548387,0.24523571428571428,45
282,1,1,0,0,0,0,41.38,73,0.04728169014084507,1.9100000000000015,1.1650000000000007,0.23879999999999998,0.04728169014084507,0.11786176470588235,85
283,1,1,0,0,0,0,35.84,57,0.054523636363636364,1.8900000000000015,1.2300000000000009,0.2722,0.054523636363636364,0.1363230769230769,55
284,0,0,1,1,0,0,34.7,69,0.057137313432835825,0.6600000000000004,0.7600000000000005,0.2834,0.057137313432835825,0.14284062499999997,35
285,0,0,1,1,0,0,35.0,61,0.05611525423728813,0.5900000000000003,1.340000000000001,0.2822,0.05611525423728813,0.14027142857142857,35
286,1,1,0,0,0,0,124.56,164,0.01561111111111111,1.310000000000001,1.4750000000000012,0.09880000000000001,0.01561111111111111,0.038689308176100626,65
287,1,1,0,0,0,0,75.25,116,0.026636842105263157,1.8100000000000014,1.425000000000001,0.131,0.026636842105263157,0.06662162162162162,75
288,1,1,0,0,0,0,95.5,110,0.02101851851851852,0.47000000000000014,0.4050000000000001,0.1034,0.02101851851851852,0.052577142857142864,95
289,1,1,0,0,0,0,36.3,59,0.05450877192982456,1.8200000000000014,1.0550000000000006,0.27159999999999995,0.05450877192982456,0.1363148148148148,55
290,0,0,1,1,0,0,102.94,151,0.019307382550335574,0.36000000000000004,1.350000000000001,0.1086,0.019307382550335574,0.04773698630136986,45
291,1,1,0,0,0,0,25.25,47,0.07969777777777778,1.5100000000000011,0.9200000000000006,0.3896,0.07969777777777778,0.19964761904761907,25
292,1,1,0,0,0,0,26.45,50,0.07270416666666667,1.6700000000000013,1.1700000000000008,0.363,0.07270416666666667,0.18176444444444442,55
293,1,1,0,0,0,0,31.05,55,0.06166792452830188,1.8200000000000014,0.7050000000000003,0.3076,0.06166792452830188,0.15413200000000002,65
294,0,0,1,1,0,0,33.4,55,0.05824150943396225,1.430000000000001,1.2150000000000007,0.28979999999999995,0.05824150943396225,0.146128,45
295,0,0,1,1,0,0,24.56,42,0.07996,0.7700000000000005,0.7450000000000003,0.3976,0.07996,0.2000108108108108,25
296,0,0,1,1,0,0,7.2,14,0.26243333333333335,1.7900000000000014,1.2550000000000008,1.3916000000000002,0.26243333333333335,0.6069333333333334,65
297,1,1,0,0,0,0,190.4,222,0.010329999999999999,0.4500000000000001,0.9350000000000005,0.06040000000000001,0.010329999999999999,0.025730875576036868,65
298,1,1,0,0,0,0,25.75,34,0.07955625000000002,0.4100000000000001,1.0250000000000006,0.39039999999999997,0.07955625000000002,0.1994896551724138,25
299,1,1,0,0,0,0,29.5,56,0.06564814814814815,2.3200000000000016,0.49000000000000016,0.3394,0.06564814814814815,0.16431764705882354,85
300,1,1,0,0,0,0,95.4,184,0.02103296703296703,1.2300000000000009,1.3950000000000011,0.10320000000000001,0.02103296703296703,0.05260223463687151,95
301,1,1,0,0,0,0,264.8,333,0.007494864048338369,1.2200000000000009,0.6450000000000002,0.0532,0.007494864048338369,0.018575609756097563,95
302,1,1,0,0,0,0,67.9,88,0.028695348837209297,0.7300000000000004,0.9650000000000005,0.15480000000000002,0.028695348837209297,0.07154698795180722,35
303,1,1,0,0,0,0,45.75,56,0.04228518518518518,1.9100000000000015,1.2400000000000009,0.21080000000000002,0.04228518518518518,0.10542745098039215,95
304,0,0,1,1,0,0,13.91,22,0.1392,2.4000000000000017,0.46500000000000014,0.7086,0.1392,0.34292941176470587,65
305,1,1,0,0,0,0,167.6,223,0.011779185520361992,0.9300000000000006,0.4000000000000001,0.0636,0.011779185520361992,0.029415596330275236,85
306,1,1,0,0,0,0,95.3,134,0.021024242424242424,1.350000000000001,0.5850000000000002,0.10300000000000001,0.021024242424242424,0.0525891472868217,95
307,1,1,0,0,0,0,26.61,32,0.0727,2.690000000000002,1.0650000000000006,0.36319999999999997,0.0727,0.1817555555555556,55
308,1,1,0,0,0,0,54.25,74,0.036530555555555545,2.410000000000002,1.2450000000000008,0.195,0.036530555555555545,0.09106376811594201,55
309,1,1,0,0,0,0,85.6,139,0.023496350364963503,1.2200000000000009,0.9100000000000006,0.11520000000000001,0.023496350364963503,0.05877313432835821,85
310,0,0,1,1,0,0,19.16,36,0.10308235294117646,1.5200000000000011,1.2400000000000009,0.4442,0.10308235294117646,0.25815483870967737,65
311,1,1,0,0,0,0,84.0,146,0.023520833333333338,2.950000000000002,1.470000000000001,0.11699999999999999,0.023520833333333338,0.05880709219858156,85
312,0,0,1,1,0,0,11.2,16,0.1523428571428571,0.8700000000000006,1.360000000000001,0.8031999999999999,0.1523428571428571,0.38796363636363634,15
313,0,0,1,1,0,0,101.8,158,0.019276923076923073,0.48000000000000015,1.1550000000000007,0.10620000000000002,0.019276923076923073,0.047899346405228756,65
314,1,1,0,0,0,0,35.3,57,0.05697454545454545,0.8100000000000005,1.2350000000000008,0.27899999999999997,0.05697454545454545,0.14265384615384616,35
315,1,1,0,0,0,0,22.17,41,0.08642564102564101,1.9800000000000015,1.4350000000000012,0.4284,0.08642564102564101,0.2162222222222222,35
316,1,1,0,0,0,0,75.3,99,0.026616494845360827,1.9700000000000015,1.350000000000001,0.1302,0.026616494845360827,0.06659787234042552,75
317,0,0,1,1,0,0,26.52,36,0.07305294117647057,1.2200000000000009,1.270000000000001,0.3654,0.07305294117647057,0.18220645161290322,95
318,1,1,0,0,0,0,241.0,386,0.008275,0.34,0.7650000000000003,0.05159999999999999,0.008275,0.020566929133858266,65
319,1,1,0,0,0,0,65.3,99,0.03071134020618557,1.5700000000000012,1.1900000000000008,0.1502,0.03071134020618557,0.07684255319148936,65
320,1,1,0,0,0,0,46.56,79,0.042033766233766236,1.7100000000000013,1.1600000000000008,0.209,0.042033766233766236,0.10507837837837837,95
321,1,1,0,0,0,0,75.3,117,0.0266295652173913,0.4400000000000001,0.4100000000000001,0.1308,0.0266295652173913,0.06661428571428572,75
322,0,0,1,1,0,0,24.39,45,0.07985581395348838,0.8100000000000005,1.2550000000000008,0.39679999999999993,0.07985581395348838,0.19983,25
323,0,0,1,1,0,0,37.78,50,0.051512499999999996,0.5800000000000003,0.8800000000000006,0.2602,0.051512499999999996,0.1287288888888889,25
324,0,0,1,1,0,0,185.9,321,0.01061630094043887,0.31,0.3950000000000001,0.06260000000000002,0.01061630094043887,0.02640316455696202,95
325,1,1,0,0,0,0,69.2,77,0.028629333333333336,0.5200000000000002,0.4450000000000001,0.1498,0.028629333333333336,0.07146388888888888,35
326,0,0,1,1,0,0,87.7,149,0.022385034013605438,0.6200000000000003,0.4050000000000001,0.13,0.022385034013605438,0.05571805555555556,45
327,1,1,0,0,0,0,74.75,107,0.026630476190476187,2.0000000000000013,0.5400000000000003,0.131,0.026630476190476187,0.06661372549019608,75
328,1,1,0,0,0,0,75.1,141,0.026634532374100718,1.6400000000000012,0.6450000000000002,0.13040000000000002,0.026634532374100718,0.06662205882352942,75
329,1,1,0,0,0,0,283.8,525,0.007033652007648184,0.7200000000000004,0.5050000000000001,0.0396,0.007033652007648184,0.017564615384615383,95
330,0,0,1,1,0,0,73.1,87,0.026807058823529416,0.5400000000000003,1.340000000000001,0.14320000000000002,0.026807058823529416,0.06679512195121952,75
331,1,1,0,0,0,0,95.44,171,0.021030769230769228,1.310000000000001,1.4550000000000012,0.10320000000000001,0.021030769230769228,0.0525987951807229,95
332,1,1,0,0,0,0,55.56,67,0.03626153846153846,1.5900000000000012,1.1250000000000007,0.1774,0.03626153846153846,0.0907741935483871,55
333,1,1,0,0,0,0,46.44,57,0.04192363636363636,1.7800000000000014,1.1500000000000008,0.2076,0.04192363636363636,0.10496923076923077,65
